-20.0,-20.0,-20.0,-20.0,-20.0,-21.0,-21.0,-20.0,-20.0,-20.0
-19.0,-19.0,-19.0,-19.0,-19.0,-21.0,-19.0,-20.0,-19.0,-21.0
-19.5,-19.5,-19.5,-19.5,-19.5,-21.0,-20.0,-20.0,-19.5,-20.5
