-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-23.0,-19.0,-27.0
-23.0,-23.0,-23.0,-24.0,-25.0,-23.0,-23.0,-23.0,-23.0,-25.0
-21.0,-21.0,-21.0,-21.5,-22.0,-21.0,-21.0,-23.0,-21.0,-26.0
