-22.0,-20.0,-20.0,-20.0,-20.0,-20.0,-22.0,-22.0,-20.0,-20.0
-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0
-20.5,-19.5,-19.5,-19.5,-19.5,-19.5,-20.5,-20.5,-19.5,-19.5
