-20.0,-20.0,-24.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0
-21.0,-19.0,-21.0,-19.0,-19.0,-19.0,-19.0,-19.0,-23.0,-21.0
-20.5,-19.5,-22.5,-19.5,-19.5,-19.5,-19.5,-19.5,-21.5,-20.5
