-20.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-20.0,-23.0
-23.0,-24.0,-24.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-25.0
-21.5,-21.5,-21.5,-21.0,-21.0,-21.0,-21.0,-21.0,-21.5,-24.0
