,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,"[-12.0, -14.0, -16.0]","[-12.0, -14.0, -16.0]","[-12.0, -14.0, -16.0]","[-12.0, -14.0, -16.0]","[-12.0, -14.0, -16.0]","[-12.0, -15.0, -17.0]","[-13.0, -15.0, -17.0]","[-13.0, -15.0, -17.0]","[-13.0, -15.0, -17.0]","[-13.0, -15.0, -17.0]","[-13.0, -15.0, -17.0]","[-13.0, -15.0, -17.0]","[-13.0, -15.0, -17.0]","[-13.0, -15.0, -17.0]","[-13.0, -15.0, -17.0]","[-16.0, -18.0, -17.0]","[-16.0, -18.0, -20.0]","[-16.0, -18.0, -20.0]","[-16.0, -18.0, -20.0]","[-16.0, -18.0, -20.0]"
1,"[-16.0, -16.0, -16.0]","[-16.0, -16.0, -16.0]","[-16.0, -16.0, -16.0]","[-16.0, -16.0, -16.0]","[-16.0, -16.0, -16.0]","[-16.0, -14.0, -14.0]","[-14.0, -14.0, -14.0]","[-14.0, -14.0, -14.0]","[-14.0, -14.0, -14.0]","[-14.0, -14.0, -14.0]","[-14.0, -14.0, -14.0]","[-14.0, -14.0, -14.0]","[-14.0, -14.0, -14.0]","[-14.0, -14.0, -14.0]","[-14.0, -14.0, -14.0]","[-12.0, -12.0, -14.0]","[-12.0, -12.0, -12.0]","[-12.0, -12.0, -12.0]","[-12.0, -12.0, -12.0]","[-12.0, -12.0, -12.0]"
2,"[-12.0, -14.0, -16.0, -16.0, -16.0, -16.0]","[-12.0, -14.0, -16.0, -16.0, -16.0, -16.0]","[-12.0, -14.0, -16.0, -16.0, -16.0, -16.0]","[-12.0, -14.0, -16.0, -16.0, -16.0, -16.0]","[-12.0, -14.0, -16.0, -16.0, -16.0, -16.0]","[-12.0, -15.0, -17.0, -16.0, -14.0, -14.0]","[-13.0, -15.0, -17.0, -14.0, -14.0, -14.0]","[-13.0, -15.0, -17.0, -14.0, -14.0, -14.0]","[-13.0, -15.0, -17.0, -14.0, -14.0, -14.0]","[-13.0, -15.0, -17.0, -14.0, -14.0, -14.0]","[-13.0, -15.0, -17.0, -14.0, -14.0, -14.0]","[-13.0, -15.0, -17.0, -14.0, -14.0, -14.0]","[-13.0, -15.0, -17.0, -14.0, -14.0, -14.0]","[-13.0, -15.0, -17.0, -14.0, -14.0, -14.0]","[-13.0, -15.0, -17.0, -14.0, -14.0, -14.0]","[-16.0, -18.0, -17.0, -12.0, -12.0, -14.0]","[-16.0, -18.0, -20.0, -12.0, -12.0, -12.0]","[-16.0, -18.0, -20.0, -12.0, -12.0, -12.0]","[-16.0, -18.0, -20.0, -12.0, -12.0, -12.0]","[-16.0, -18.0, -20.0, -12.0, -12.0, -12.0]"
