-24.0,-25.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0
-17.0,-15.0,-15.0,-17.0,-17.0,-15.0,-17.0,-15.0,-15.0,-15.0
-20.5,-20.0,-19.5,-20.5,-20.5,-19.5,-20.5,-19.5,-19.5,-19.5
