-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0
-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0,-19.0
-34.5,-34.5,-34.5,-34.5,-34.5,-34.5,-34.5,-34.5,-34.5,-34.5
